  201   101
-2.6313e+02 -5.0513e-02 -4.9647e-02
-2.8276e+02 -1.8203e-02 -9.6325e-02
-3.1129e+02 1.2498e-02 -9.8668e-02
-3.3209e+02 -6.0342e-04 -7.5714e-02
-3.4914e+02 -1.7598e-02 -8.3119e-02
-3.7365e+02 1.3060e-03 -6.5022e-02
-3.8166e+02 4.2305e-03 -3.4145e-03
-3.7536e+02 1.0344e-02 4.0587e-02
-3.6136e+02 -1.1543e-02 1.2169e-02
-3.6928e+02 -1.5874e-02 -1.5010e-02
-3.6887e+02 -7.3140e-03 8.5261e-03
-3.6501e+02 1.5658e-03 1.9516e-03
-3.6789e+02 1.2021e-02 -2.2779e-02
-3.7640e+02 -1.1428e-02 2.6493e-03
-3.6657e+02 -9.6498e-03 3.9637e-02
-3.5659e+02 1.2598e-02 3.4727e-02
-3.4920e+02 3.0445e-02 3.7846e-02
-3.3766e+02 5.5168e-03 8.5681e-03
-3.4492e+02 -4.9837e-03 -2.0330e-02
-3.4783e+02 -2.1305e-02 -1.6642e-02
-3.5324e+02 -1.3835e-02 -1.0028e-02
-3.5284e+02 -4.3605e-02 3.6744e-02
-3.3487e+02 -7.8146e-02 6.9730e-02
-3.1798e+02 -7.8953e-02 4.3004e-02
-3.1337e+02 -7.7479e-02 2.3018e-02
-3.0647e+02 -6.2896e-02 4.1832e-02
-2.9245e+02 0.0000e+00 0.0000e+00
-1.6389e+02 0.0000e+00 0.0000e+00
-1.4806e+02 2.5349e-02 5.6323e-02
-1.3573e+02 1.3412e-02 5.1904e-02
-1.2211e+02 -6.9600e-03 6.8163e-02
-1.0165e+02 -9.4345e-03 9.2903e-02
-7.5661e+01 -2.4347e-02 7.4007e-02
-6.4644e+01 6.4540e-05 3.7132e-02
-5.7095e+01 1.5392e-02 1.9410e-02
-5.4939e+01 -2.8173e-03 3.0368e-02
-4.1911e+01 -1.0251e-02 5.9194e-02
-2.5342e+01 1.2349e-02 6.4555e-02
-9.6338e+00 -5.3808e-03 6.2000e-02
5.6577e+00 1.8411e-03 5.1686e-02
1.6209e+01 7.9157e-03 3.1334e-02
2.1325e+01 3.4395e-02 -1.7092e-03
1.5355e+01 4.2495e-02 -2.1688e-02
1.0481e+01 6.4680e-02 2.5523e-03
1.6631e+01 5.0295e-02 3.3318e-02
2.7140e+01 6.3827e-02 4.7719e-02
4.0490e+01 9.4841e-02 4.2195e-02
4.8238e+01 9.2657e-02 4.5630e-02
6.3305e+01 9.5710e-02 5.2988e-02
7.4732e+01 7.8354e-02 3.3946e-02
8.0278e+01 8.1083e-02 4.1187e-03
7.6791e+01 4.7105e-02 -2.3814e-02
6.8371e+01 6.9628e-02 -3.2080e-02
6.0751e+01 5.8530e-02 -3.1340e-02
5.2701e+01 4.3350e-02 4.9748e-04
6.1000e+01 4.0053e-02 1.2387e-02
5.8895e+01 2.5221e-02 -1.7252e-02
5.2374e+01 9.1144e-03 1.5033e-02
6.6411e+01 -1.0302e-02 4.3159e-02
7.3953e+01 4.4911e-04 4.9659e-02
9.1241e+01 -2.9067e-02 2.8075e-02
8.7990e+01 -1.3503e-02 -3.0111e-02
7.6185e+01 -3.7615e-02 -2.8694e-02
7.3643e+01 -1.7159e-02 -1.1294e-02
7.0538e+01 1.0594e-02 7.0703e-03
7.7178e+01 -3.9564e-03 2.7581e-02
8.4329e+01 1.1698e-02 2.7257e-02
9.0807e+01 1.1341e-02 2.3567e-02
9.6112e+01 2.6523e-02 -9.9601e-04
9.0309e+01 3.4039e-02 -2.3831e-02
8.4197e+01 5.3527e-02 -2.2865e-02
7.8876e+01 3.2203e-02 -3.8624e-02
6.4885e+01 -8.4521e-03 -6.3270e-02
4.7242e+01 -1.3960e-02 -5.0739e-02
3.9515e+01 -3.0139e-02 -3.6569e-02
2.8957e+01 -4.9711e-02 -7.0985e-02
4.0226e+00 -6.0233e-02 -7.8374e-02
-1.0230e+01 -8.0557e-02 -6.5458e-02
-2.8706e+01 -9.3397e-02 -7.5448e-02
-4.7954e+01 -9.8731e-02 -6.5943e-02
-6.1678e+01 -1.1081e-01 -6.0220e-02
-7.8064e+01 -8.4059e-02 -7.6037e-02
-9.9697e+01 -6.4086e-02 -6.7102e-02
-1.1161e+02 -4.3315e-02 -4.6130e-02
-1.2276e+02 -4.9915e-02 -3.4816e-02
-1.2902e+02 -6.1859e-02 -3.1766e-02
-1.3864e+02 -2.1417e-02 -4.7098e-02
-1.5257e+02 9.3921e-03 -6.1228e-02
-1.6926e+02 2.5875e-02 -9.6315e-02
-2.0073e+02 3.9938e-02 -9.4271e-02
-2.1639e+02 1.6501e-02 -5.5421e-02
-2.2844e+02 -1.8198e-02 -3.7570e-02
-2.3518e+02 1.3228e-02 -2.8720e-03
-2.2988e+02 1.9656e-02 1.5903e-02
-2.2723e+02 1.3496e-02 2.8232e-02
-2.1576e+02 4.6316e-02 2.2934e-02
-2.1576e+02 4.2961e-02 -1.5265e-02
-2.2339e+02 2.3705e-02 -2.1838e-02
-2.2668e+02 4.6910e-03 -4.0821e-02
-2.4380e+02 -1.1982e-02 -6.8191e-02
-2.6078e+02 2.7746e-04 -6.1632e-02
-2.7462e+02 -3.2244e-02 -5.5685e-02
-2.8862e+02 -3.3527e-03 -6.8544e-02
-3.0889e+02 1.3445e-02 -8.8045e-02
-3.3264e+02 7.0149e-03 -8.9708e-02
-3.5374e+02 -1.1367e-03 -7.1009e-02
-3.6814e+02 -1.7922e-03 -3.9081e-02
-3.7328e+02 1.8142e-03 -4.1688e-03
-3.7023e+02 -1.9695e-02 -7.6134e-04
-3.7367e+02 -2.5940e-02 -4.2431e-03
-3.7235e+02 -1.0922e-02 1.3967e-02
-3.6668e+02 5.7912e-04 1.4469e-02
-3.6512e+02 3.3492e-03 -1.8341e-03
-3.6760e+02 5.1573e-03 -3.0679e-02
-3.8046e+02 1.5225e-02 1.9148e-03
-3.6664e+02 -1.9349e-03 5.7477e-02
-3.5172e+02 -1.1877e-02 4.1938e-02
-3.4567e+02 4.4755e-03 1.8586e-02
-3.4242e+02 -8.0123e-03 3.7061e-03
-3.4382e+02 -7.0078e-03 -1.3141e-02
-3.4899e+02 3.7112e-03 -2.1123e-02
-3.5438e+02 1.3361e-02 -1.2568e-02
-3.5528e+02 2.8593e-03 8.8105e-03
-3.4998e+02 -4.1588e-02 3.5881e-02
-3.3734e+02 -7.5448e-02 4.6039e-02
-3.2696e+02 -6.6436e-02 2.9056e-02
-3.2281e+02 -4.1351e-02 3.1551e-02
-3.1118e+02 0.0000e+00 0.0000e+00
-1.4771e+02 0.0000e+00 0.0000e+00
-1.3904e+02 1.2299e-02 3.9655e-02
-1.2788e+02 2.5781e-02 4.8017e-02
-1.1503e+02 4.5107e-02 6.5816e-02
-9.4970e+01 2.9871e-02 7.2830e-02
-7.8614e+01 1.7371e-02 6.3229e-02
-6.3356e+01 -3.2106e-03 5.7601e-02
-4.9813e+01 2.3551e-03 3.3278e-02
-4.6717e+01 1.4377e-02 2.2644e-02
-3.8491e+01 6.8348e-03 4.6910e-02
-2.3262e+01 1.1339e-02 5.5396e-02
-1.0793e+01 2.1335e-02 5.6112e-02
4.7939e+00 2.7458e-02 5.5460e-02
1.6937e+01 2.3138e-02 4.1599e-02
2.5593e+01 1.5125e-02 1.3823e-02
2.3849e+01 5.4244e-02 1.3335e-02
3.2261e+01 7.0458e-02 2.3887e-02
3.5792e+01 9.6484e-02 3.0513e-02
4.7518e+01 1.0828e-01 6.3529e-02
6.7557e+01 1.1872e-01 5.4183e-02
7.4609e+01 1.1045e-01 4.9673e-02
9.2393e+01 1.0111e-01 4.8650e-02
9.8934e+01 9.3422e-02 8.6591e-03
9.6723e+01 7.2813e-02 -2.8812e-02
8.4528e+01 5.5210e-02 -1.9548e-02
8.6949e+01 6.0629e-02 -2.2453e-02
7.3301e+01 5.5691e-02 -4.1729e-02
6.6084e+01 5.6948e-02 1.7420e-04
7.3388e+01 3.6321e-02 -1.3399e-03
6.5414e+01 3.9712e-02 -2.6981e-02
5.9898e+01 4.3361e-02 -2.9964e-03
6.3916e+01 6.4781e-03 4.0865e-02
8.0331e+01 1.7586e-02 3.4021e-02
8.0927e+01 -1.0082e-02 -2.1198e-03
7.9271e+01 1.5233e-03 -1.9592e-02
7.1131e+01 2.7171e-02 -1.0398e-02
7.4072e+01 3.1542e-02 1.4222e-02
7.8242e+01 2.7101e-02 2.0591e-02
8.4367e+01 1.3393e-02 1.8232e-02
8.7358e+01 2.2163e-02 1.5777e-02
9.2256e+01 1.1506e-02 2.9054e-02
1.0188e+02 2.7307e-03 1.0760e-02
9.7636e+01 1.6447e-02 -8.0263e-03
9.7872e+01 3.2936e-02 -2.5180e-02
8.5046e+01 8.9097e-03 -7.8866e-02
5.8439e+01 -8.4957e-03 -8.4811e-02
4.2640e+01 -1.5365e-02 -4.6983e-02
3.4947e+01 -3.6290e-02 -5.8349e-02
1.3466e+01 -7.9725e-02 -8.9371e-02
-9.7387e+00 -8.0951e-02 -8.3118e-02
-2.8093e+01 -9.4708e-02 -8.4181e-02
-5.1829e+01 -9.2314e-02 -8.1077e-02
-6.8631e+01 -7.9236e-02 -7.0235e-02
-8.6946e+01 -7.6194e-02 -6.3556e-02
-1.0041e+02 -6.9469e-02 -5.1961e-02
-1.1293e+02 -4.7540e-02 -4.4643e-02
-1.2273e+02 -4.4336e-02 -3.5064e-02
-1.3046e+02 -2.4016e-02 -2.8808e-02
-1.3713e+02 -1.4355e-02 -2.2812e-02
-1.4186e+02 1.8396e-02 -2.9819e-02
-1.5204e+02 3.8282e-02 -4.3671e-02
-1.6370e+02 5.7118e-02 -6.1253e-02
-1.8267e+02 6.1567e-02 -8.3663e-02
-2.0553e+02 4.3962e-02 -8.4313e-02
-2.2483e+02 4.3337e-02 -3.4082e-02
-2.2257e+02 4.1486e-02 4.3520e-03
-2.2265e+02 3.7800e-02 -1.6761e-03
-2.2341e+02 2.9693e-02 1.9150e-02
-2.1308e+02 2.7715e-02 4.2402e-02
-2.0221e+02 2.2592e-02 -4.9406e-03
-2.1555e+02 1.0786e-02 -4.9627e-02
-2.2702e+02 4.4655e-04 -6.1043e-02
-2.4607e+02 -8.1217e-03 -6.1551e-02
-2.5780e+02 -1.4876e-02 -6.6358e-02
-2.7925e+02 -8.9411e-03 -5.3277e-02
-2.8444e+02 -1.5806e-02 -5.0636e-02
-3.0457e+02 -1.9206e-02 -8.8300e-02
-3.2859e+02 -1.0001e-02 -9.0296e-02
-3.4971e+02 -4.9190e-04 -9.1927e-02
-3.7455e+02 -2.3420e-03 -6.2071e-02
-3.8075e+02 -9.9231e-03 -2.1317e-02
-3.8521e+02 -4.1484e-02 1.2833e-02
-3.7433e+02 -6.1699e-03 2.0942e-02
-3.7474e+02 9.8417e-03 1.1508e-02
-3.6858e+02 -4.6869e-03 2.2798e-02
-3.6334e+02 -5.2015e-03 6.5297e-03
-3.6531e+02 1.0660e-03 -1.0904e-02
-3.6879e+02 1.5931e-02 -4.4429e-03
-3.6753e+02 2.0046e-03 1.2536e-02
-3.6252e+02 -1.2774e-02 4.1137e-02
-3.4697e+02 -3.8161e-03 4.1711e-02
-3.4167e+02 3.9572e-03 -2.9151e-03
-3.4842e+02 -7.0060e-03 -8.6062e-03
-3.4597e+02 4.7519e-03 3.7266e-03
-3.4656e+02 1.0675e-02 -1.0880e-02
-3.5141e+02 -2.0957e-02 -1.8205e-02
-3.5566e+02 -3.4459e-02 -8.5779e-03
-3.5570e+02 -6.8093e-02 1.8157e-02
-3.4658e+02 -6.1338e-02 5.7115e-02
-3.2714e+02 -1.8081e-02 5.3746e-02
-3.1971e+02 0.0000e+00 0.0000e+00
-1.4211e+02 0.0000e+00 0.0000e+00
-1.4192e+02 5.7972e-03 3.8541e-02
-1.2284e+02 1.2159e-02 8.4712e-02
-9.9559e+01 2.5135e-02 7.2252e-02
-8.6712e+01 4.0111e-02 6.5167e-02
-6.6976e+01 2.2421e-02 4.0926e-02
-6.6250e+01 1.2996e-03 2.2117e-02
-5.5917e+01 -1.0192e-02 3.6997e-02
-4.7751e+01 1.0234e-02 3.4847e-02
-3.8494e+01 2.5951e-03 5.6156e-02
-1.9673e+01 5.8048e-03 7.9055e-02
1.0339e+00 6.5044e-03 7.8119e-02
1.9387e+01 2.4652e-02 5.3489e-02
2.7778e+01 2.8794e-02 1.9002e-02
2.8887e+01 2.3358e-02 2.9397e-02
4.2476e+01 5.4274e-02 3.3645e-02
4.5710e+01 7.1227e-02 4.4793e-02
6.4873e+01 1.0989e-01 7.1143e-02
8.1282e+01 1.3087e-01 6.9954e-02
9.9850e+01 1.1111e-01 4.4362e-02
1.0346e+02 1.0043e-01 2.8018e-02
1.1386e+02 8.0340e-02 3.5960e-02
1.2144e+02 7.7206e-02 5.6525e-03
1.1668e+02 6.2968e-02 -3.4093e-02
1.0440e+02 7.1777e-02 -3.5998e-02
9.8686e+01 6.0019e-02 -3.1599e-02
8.8596e+01 6.5808e-02 -3.5022e-02
8.1175e+01 7.5542e-02 -1.8873e-02
7.9160e+01 3.1850e-02 -4.8485e-03
7.8751e+01 4.0955e-02 -1.0212e-02
7.4054e+01 4.7231e-02 -1.8201e-02
6.9650e+01 4.3616e-02 1.7383e-02
8.2746e+01 2.6574e-02 3.3098e-02
8.6199e+01 4.8586e-02 1.2012e-02
8.8752e+01 3.0596e-02 7.1422e-03
8.9771e+01 5.1826e-02 1.3248e-03
8.9414e+01 6.4924e-02 -1.1363e-02
8.4089e+01 4.5512e-02 -1.1079e-02
8.3875e+01 3.2444e-02 2.2643e-02
9.5410e+01 4.1655e-02 2.5371e-02
9.6560e+01 2.8695e-02 4.1341e-03
9.7477e+01 -2.2857e-02 3.9450e-03
9.8533e+01 -2.0340e-02 6.3749e-03
1.0066e+02 -2.1663e-02 -3.0403e-02
8.3331e+01 2.9464e-03 -8.0056e-02
6.0637e+01 -3.3549e-04 -8.7544e-02
3.9559e+01 -2.2478e-02 -7.8533e-02
2.1370e+01 -6.6211e-02 -1.0093e-01
-1.0906e+01 -7.6641e-02 -1.1565e-01
-3.6453e+01 -8.5170e-02 -9.3357e-02
-5.7584e+01 -8.7944e-02 -7.6821e-02
-7.4863e+01 -6.7207e-02 -5.9975e-02
-8.7572e+01 -5.5594e-02 -4.9823e-02
-9.9775e+01 -3.8002e-02 -5.0453e-02
-1.1280e+02 -2.6136e-02 -4.7383e-02
-1.2347e+02 -1.2079e-02 -4.1969e-02
-1.3378e+02 -2.0674e-02 -2.2606e-02
-1.3477e+02 -1.8148e-02 -4.8346e-03
-1.3620e+02 6.3511e-03 1.0646e-02
-1.2945e+02 1.2293e-03 5.5400e-03
-1.3343e+02 3.4015e-02 -2.2506e-02
-1.4070e+02 5.1795e-02 -7.3030e-02
-1.6994e+02 3.5650e-02 -1.0743e-01
-1.9441e+02 3.8716e-02 -7.3652e-02
-2.0677e+02 4.5232e-02 -4.0047e-02
-2.1444e+02 2.2643e-02 -8.4093e-03
-2.1098e+02 2.0006e-02 4.1101e-03
-2.1238e+02 2.9713e-02 1.8147e-02
-2.0190e+02 1.7850e-02 1.5833e-02
-2.0446e+02 -1.4021e-02 -3.2194e-02
-2.1800e+02 6.4404e-03 -4.3983e-02
-2.2646e+02 -1.4835e-03 -5.9729e-02
-2.4786e+02 7.8134e-04 -8.3514e-02
-2.6821e+02 -2.3898e-02 -6.2452e-02
-2.7909e+02 -2.0812e-02 -5.6615e-02
-2.9652e+02 -5.8175e-02 -7.8809e-02
-3.1849e+02 -3.3723e-02 -8.2240e-02
-3.3764e+02 -7.0480e-03 -7.0993e-02
-3.5399e+02 1.4300e-02 -6.3349e-02
-3.6932e+02 3.1282e-02 -4.8512e-02
-3.7825e+02 7.7655e-03 -4.3311e-02
-3.9097e+02 1.0873e-02 2.9919e-03
-3.7675e+02 4.6720e-03 4.7082e-02
-3.6743e+02 1.7037e-02 1.5450e-02
-3.6903e+02 -9.0740e-03 -5.7377e-04
-3.6772e+02 -2.4218e-02 3.9188e-03
-3.6707e+02 -2.3402e-02 -9.5465e-03
-3.7249e+02 -1.9077e-02 2.8534e-03
-3.6564e+02 -1.3571e-02 2.8772e-02
-3.5810e+02 -1.2706e-02 3.6117e-02
-3.4758e+02 -1.8249e-02 3.5317e-02
-3.4045e+02 -2.2851e-02 5.1620e-04
-3.4732e+02 -1.0478e-02 -1.2346e-02
-3.4662e+02 -1.5440e-02 -3.4425e-03
-3.4904e+02 -2.4805e-02 -3.8277e-02
-3.6576e+02 -4.2736e-02 -3.6323e-02
-3.6720e+02 -3.6348e-02 -1.1255e-02
-3.7138e+02 -3.6657e-02 1.9160e-02
-3.5762e+02 -3.6109e-02 7.9068e-02
-3.3185e+02 -4.7785e-02 8.7867e-02
-3.1369e+02 0.0000e+00 0.0000e+00
-1.4203e+02 0.0000e+00 0.0000e+00
-1.3614e+02 5.2450e-02 4.0472e-02
-1.2180e+02 3.8995e-02 6.7355e-02
-1.0246e+02 3.1495e-02 9.3768e-02
-7.4915e+01 4.8434e-02 7.0115e-02
-6.7403e+01 2.6600e-02 2.4418e-02
-6.2706e+01 2.1577e-02 2.4988e-02
-5.4909e+01 8.1948e-03 4.2213e-02
-4.1600e+01 9.5065e-03 3.5432e-02
-3.7193e+01 2.0794e-02 4.2480e-02
-2.0359e+01 4.8256e-04 5.9305e-02
-7.5410e+00 -1.6871e-02 7.4959e-02
1.7120e+01 5.4506e-03 7.7750e-02
3.1334e+01 3.5196e-02 4.0304e-02
3.7272e+01 5.7111e-02 3.9304e-02
5.0986e+01 5.2174e-02 6.1205e-02
6.7874e+01 9.2314e-02 7.9505e-02
9.0739e+01 9.2484e-02 9.0156e-02
1.1295e+02 9.9728e-02 6.4744e-02
1.2311e+02 7.6545e-02 2.3743e-02
1.2482e+02 8.1534e-02 1.8905e-02
1.3256e+02 7.6399e-02 2.5426e-02
1.3754e+02 6.3239e-02 -8.7126e-03
1.2821e+02 5.5772e-02 -3.4241e-02
1.2042e+02 7.9114e-02 -2.2497e-02
1.1696e+02 6.3648e-02 -2.8422e-02
1.0621e+02 5.0382e-02 -2.6207e-02
1.0386e+02 4.9505e-02 -3.3783e-02
8.9314e+01 3.2579e-02 -3.5926e-02
8.5892e+01 2.5290e-02 -1.1601e-02
8.3513e+01 3.0001e-02 -3.3549e-04
8.5724e+01 4.8320e-02 2.0209e-02
9.3618e+01 3.4724e-02 3.8991e-02
1.0522e+02 4.1758e-02 1.9017e-03
9.4568e+01 4.1312e-02 -1.6352e-02
9.7044e+01 4.2720e-02 2.3930e-02
1.0653e+02 5.1797e-02 7.9090e-03
1.0100e+02 4.7032e-02 -1.1889e-02
1.0059e+02 4.6774e-02 1.4375e-02
1.0819e+02 1.8723e-02 1.2028e-02
1.0660e+02 3.3597e-02 -3.5458e-02
9.0457e+01 -5.3914e-03 -3.8275e-02
8.7466e+01 -3.4558e-02 -6.8324e-03
8.7040e+01 -3.9590e-02 -1.8934e-03
8.6519e+01 -1.7295e-02 -5.7539e-02
5.8271e+01 -4.6213e-03 -1.1024e-01
3.1401e+01 -2.1133e-02 -1.1286e-01
1.8416e+00 -5.6656e-02 -1.1251e-01
-2.4854e+01 -3.1797e-02 -1.0833e-01
-5.2324e+01 -3.0752e-02 -9.4421e-02
-7.2065e+01 -4.4444e-02 -6.6217e-02
-8.5432e+01 -4.0855e-02 -4.8728e-02
-9.6429e+01 -3.2457e-02 -4.1030e-02
-1.0595e+02 -3.5258e-02 -3.4098e-02
-1.1348e+02 -1.6126e-02 -2.6038e-02
-1.1897e+02 -2.0546e-02 -3.9180e-02
-1.3307e+02 -2.3825e-02 -4.1134e-02
-1.3953e+02 -3.2964e-02 -1.7837e-03
-1.3396e+02 -1.3262e-02 -3.4341e-03
-1.4125e+02 -3.0543e-02 -2.1558e-03
-1.3504e+02 -2.9122e-02 6.8950e-03
-1.3780e+02 -2.7640e-02 -5.9618e-02
-1.6485e+02 1.0595e-02 -9.6742e-02
-1.8617e+02 1.4861e-02 -7.4731e-02
-2.0221e+02 1.7041e-02 -5.0155e-02
-2.1125e+02 9.2124e-03 -2.0874e-02
-2.1265e+02 1.0240e-03 5.3942e-03
-2.0855e+02 1.5485e-02 1.6994e-02
-2.0415e+02 2.0854e-03 -1.3316e-03
-2.0922e+02 -1.6013e-02 -1.6350e-02
-2.1233e+02 -1.9818e-02 -3.7090e-02
-2.2777e+02 -2.3151e-02 -6.6702e-02
-2.4568e+02 -1.6419e-02 -8.3965e-02
-2.6975e+02 -1.9899e-02 -8.7951e-02
-2.8965e+02 -3.6277e-02 -8.7554e-02
-3.1352e+02 -3.8086e-02 -6.3547e-02
-3.2143e+02 1.0457e-02 -3.7173e-02
-3.3211e+02 3.3118e-02 -4.2273e-02
-3.4256e+02 2.0380e-02 -5.3597e-02
-3.5891e+02 2.7266e-02 -6.8605e-02
-3.7687e+02 1.8192e-03 -4.1726e-02
-3.7977e+02 2.2514e-02 9.7395e-03
-3.7200e+02 -2.2601e-03 2.7106e-02
-3.6622e+02 -1.1538e-02 -2.2376e-03
-3.7311e+02 -1.7625e-02 -1.8457e-02
-3.7545e+02 -2.7144e-02 -7.7982e-03
-3.7701e+02 -5.3214e-02 -5.7627e-03
-3.7833e+02 -5.5121e-02 5.3878e-03
-3.7432e+02 -4.8080e-02 1.8907e-02
-3.6888e+02 -3.7516e-02 3.6460e-02
-3.5609e+02 -4.1585e-02 3.1566e-02
-3.5309e+02 -4.8747e-02 4.8564e-03
-3.5366e+02 -4.6157e-02 -1.1952e-03
-3.5369e+02 -4.1353e-02 -1.0601e-02
-3.5896e+02 -4.2746e-02 -3.8175e-02
-3.7278e+02 -1.4671e-02 -2.9748e-02
-3.7384e+02 -3.1979e-02 -2.4999e-03
-3.7403e+02 -1.9541e-02 1.8396e-02
-3.6464e+02 -2.8437e-02 4.5988e-02
-3.5103e+02 -8.3628e-02 5.9757e-02
-3.3476e+02 0.0000e+00 0.0000e+00
-1.4253e+02 0.0000e+00 0.0000e+00
-1.1569e+02 2.7415e-02 7.8372e-02
-1.0334e+02 2.6741e-02 6.3756e-02
-8.3812e+01 3.3783e-02 8.1691e-02
-6.2496e+01 1.1320e-02 6.0273e-02
-5.3675e+01 2.8674e-02 1.4069e-02
-5.5461e+01 1.7568e-02 3.7110e-03
-5.1820e+01 6.9748e-03 2.4927e-02
-4.2998e+01 1.0069e-02 4.7446e-02
-2.8097e+01 2.4725e-02 4.7132e-02
-1.9432e+01 1.1901e-02 4.1390e-02
-7.4018e+00 1.8202e-02 8.3087e-02
2.2112e+01 2.1655e-02 1.0556e-01
4.5376e+01 4.2859e-02 7.0662e-02
5.7443e+01 7.0916e-02 4.6374e-02
6.8563e+01 5.6818e-02 6.8847e-02
9.1867e+01 5.4438e-02 8.5103e-02
1.1111e+02 4.9834e-02 7.8558e-02
1.3115e+02 5.3845e-02 5.4014e-02
1.3812e+02 4.7166e-02 2.6168e-02
1.4423e+02 6.5711e-02 2.7872e-02
1.5206e+02 6.2399e-02 1.7665e-02
1.5306e+02 3.6882e-02 -1.4974e-02
1.4457e+02 4.5916e-02 -1.8219e-02
1.4395e+02 6.3651e-02 -2.8122e-02
1.3051e+02 3.2935e-02 -6.0331e-02
1.1379e+02 1.7582e-02 -4.9164e-02
1.0593e+02 3.0628e-03 -3.6676e-02
9.5449e+01 6.2075e-04 -2.9063e-02
9.1396e+01 6.6366e-04 -1.2789e-02
8.9055e+01 1.7173e-02 4.8289e-03
9.3810e+01 2.3012e-02 2.2106e-02
1.0011e+02 1.6097e-02 2.6537e-02
1.0708e+02 5.6882e-03 1.8600e-02
1.0941e+02 4.8403e-02 8.1040e-03
1.1113e+02 4.0291e-02 1.1810e-02
1.1531e+02 1.6951e-02 -7.0507e-03
1.0761e+02 1.9547e-02 -1.6102e-02
1.0726e+02 1.3975e-02 -5.6665e-03
1.0477e+02 -3.2336e-03 1.2195e-02
1.1336e+02 3.8108e-03 -1.9980e-02
9.4782e+01 7.6063e-03 -6.4211e-02
8.1254e+01 2.7495e-03 -2.7824e-02
8.0870e+01 -4.4727e-03 -1.3140e-02
7.4684e+01 -1.8678e-02 -4.5087e-02
5.8326e+01 -4.0796e-03 -9.1382e-02
2.8993e+01 -3.0330e-03 -1.3057e-01
-6.9576e+00 -6.1521e-03 -1.1159e-01
-2.6804e+01 8.1968e-04 -8.9743e-02
-5.1829e+01 1.6523e-02 -1.0600e-01
-7.9806e+01 1.3879e-02 -8.6924e-02
-9.5291e+01 -2.7929e-03 -4.7987e-02
-1.0380e+02 -1.5766e-02 -4.4226e-02
-1.1740e+02 -1.7076e-02 -3.4122e-02
-1.2086e+02 -4.2460e-02 -3.2671e-02
-1.3374e+02 -7.9329e-02 -4.9668e-02
-1.4569e+02 -8.3809e-02 -3.5024e-02
-1.5125e+02 -4.9475e-02 5.7280e-03
-1.4283e+02 -4.9303e-02 1.3067e-02
-1.4472e+02 -3.6416e-02 -1.0320e-02
-1.4799e+02 -4.0001e-02 -1.9602e-02
-1.5452e+02 -3.8339e-02 -3.3314e-02
-1.6465e+02 -5.1115e-03 -6.4927e-02
-1.8698e+02 1.1752e-02 -6.7206e-02
-1.9825e+02 2.1049e-02 -4.5695e-02
-2.0983e+02 6.5232e-03 -2.4426e-02
-2.1046e+02 2.0533e-03 1.0382e-02
-2.0464e+02 -7.9927e-03 1.9208e-02
-2.0086e+02 -1.2142e-02 -1.5664e-02
-2.1247e+02 -2.4233e-02 -5.4097e-02
-2.2791e+02 -6.2944e-02 -5.1122e-02
-2.3803e+02 -5.9945e-02 -5.6329e-02
-2.5607e+02 -3.4296e-02 -8.0262e-02
-2.7816e+02 -7.2960e-03 -8.2310e-02
-2.9723e+02 -4.6460e-03 -7.4803e-02
-3.1556e+02 8.6036e-03 -3.2075e-02
-3.1327e+02 -2.6438e-03 -1.1036e-02
-3.2108e+02 6.2036e-03 -6.1070e-02
-3.4380e+02 -2.7789e-03 -6.9201e-02
-3.5568e+02 -9.4608e-03 -6.7072e-02
-3.7734e+02 -8.8163e-03 -4.8062e-02
-3.7971e+02 -1.4119e-02 -1.0874e-03
-3.7788e+02 -3.1371e-02 1.3030e-02
-3.7320e+02 -4.0634e-02 8.5472e-05
-3.7784e+02 -2.3542e-02 -1.6180e-02
-3.8129e+02 -2.7829e-02 -3.1671e-02
-3.9367e+02 -5.2214e-02 -3.7524e-02
-4.0005e+02 -6.5405e-02 7.9875e-03
-3.8968e+02 -5.4218e-02 4.6377e-02
-3.7686e+02 -5.9744e-02 4.2613e-02
-3.6837e+02 -5.9963e-02 2.4086e-02
-3.6482e+02 -6.0043e-02 -4.0560e-03
-3.7040e+02 -5.2449e-02 -4.9520e-03
-3.6729e+02 -5.4958e-02 -3.1398e-05
-3.7042e+02 -3.8401e-02 -1.1595e-02
-3.7309e+02 -1.7904e-02 -2.5556e-02
-3.8319e+02 -1.6694e-02 -1.6125e-02
-3.8115e+02 -1.8979e-02 2.2703e-02
-3.7184e+02 -1.4488e-02 1.4980e-02
-3.7366e+02 -4.2895e-02 2.7054e-02
-3.5832e+02 0.0000e+00 0.0000e+00
-1.4166e+02 0.0000e+00 0.0000e+00
-1.2243e+02 -2.2396e-02 6.6466e-02
-1.0843e+02 -7.1064e-03 7.3724e-02
-8.5569e+01 -6.3147e-03 7.8347e-02
-6.9255e+01 -1.3411e-02 6.5006e-02
-5.3066e+01 1.4761e-02 3.0666e-02
-5.3922e+01 1.8467e-02 3.2888e-03
-5.1422e+01 6.6501e-03 3.4714e-02
-3.6565e+01 7.2475e-03 5.3182e-02
-2.4831e+01 1.2767e-03 4.4312e-02
-1.4409e+01 2.7687e-03 5.2782e-02
1.5602e+00 1.5997e-02 8.4713e-02
2.7948e+01 2.0610e-02 1.0241e-01
5.2763e+01 3.0846e-02 8.9565e-02
